Datetime,Open,High,Low,Close,Adj Close,Volume,Time Gap
2023-09-15 09:30:00-04:00,0.5091000199317932,0.5299000144004822,0.5091000199317932,0.5299000144004822,0.5299000144004822,66261,0 days 00:00:00
2023-09-15 09:31:00-04:00,0.5199499726295471,0.5289000272750854,0.5199499726295471,0.5289000272750854,0.5289000272750854,3000,0 days 00:01:00
2023-09-15 09:32:00-04:00,0.5299000144004822,0.5299000144004822,0.5199000239372253,0.5199000239372253,0.5199000239372253,374,0 days 00:01:00
2023-09-15 09:33:00-04:00,0.5249009728431702,0.5249009728431702,0.5199000239372253,0.5199000239372253,0.5199000239372253,4981,0 days 00:01:00
2023-09-15 09:34:00-04:00,0.5199000239372253,0.5297999978065491,0.5199000239372253,0.5297999978065491,0.5297999978065491,3148,0 days 00:01:00
2023-09-15 09:35:00-04:00,0.5299000144004822,0.5299000144004822,0.5199000239372253,0.5199000239372253,0.5199000239372253,300,0 days 00:01:00
2023-09-15 09:36:00-04:00,0.5199000239372253,0.527400016784668,0.5109999775886536,0.5109999775886536,0.5109999775886536,10796,0 days 00:01:00
2023-09-15 09:37:00-04:00,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,1200,0 days 00:01:00
2023-09-15 09:38:00-04:00,0.5199999809265137,0.5224999785423279,0.5105500221252441,0.5224990248680115,0.5224990248680115,10122,0 days 00:01:00
2023-09-15 09:39:00-04:00,0.5099999904632568,0.5224000215530396,0.5099999904632568,0.5109999775886536,0.5109999775886536,3321,0 days 00:01:00
2023-09-15 09:41:00-04:00,0.5099999904632568,0.5169000029563904,0.5099999904632568,0.5169000029563904,0.5169000029563904,534,0 days 00:02:00
2023-09-15 09:42:00-04:00,0.5113000273704529,0.5113000273704529,0.5113000273704529,0.5113000273704529,0.5113000273704529,100,0 days 00:01:00
2023-09-15 09:45:00-04:00,0.5113009810447693,0.5113009810447693,0.5113009810447693,0.5113009810447693,0.5113009810447693,860,0 days 00:03:00
2023-09-15 09:46:00-04:00,0.512848973274231,0.512848973274231,0.512848973274231,0.512848973274231,0.512848973274231,200,0 days 00:01:00
2023-09-15 09:47:00-04:00,0.5134999752044678,0.5134999752044678,0.5099999904632568,0.5099999904632568,0.5099999904632568,1577,0 days 00:01:00
2023-09-15 09:50:00-04:00,0.5109999775886536,0.5109999775886536,0.5099999904632568,0.5099999904632568,0.5099999904632568,2681,0 days 00:03:00
2023-09-15 09:51:00-04:00,0.5128999948501587,0.5128999948501587,0.5128999948501587,0.5128999948501587,0.5128999948501587,448,0 days 00:01:00
2023-09-15 09:52:00-04:00,0.5113000273704529,0.5113000273704529,0.5113000273704529,0.5113000273704529,0.5113000273704529,304,0 days 00:01:00
2023-09-15 09:53:00-04:00,0.5113000273704529,0.5113000273704529,0.5113000273704529,0.5113000273704529,0.5113000273704529,252,0 days 00:01:00
2023-09-15 09:54:00-04:00,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,200,0 days 00:01:00
2023-09-15 09:56:00-04:00,0.5114009976387024,0.5156000256538391,0.5080000162124634,0.5110999941825867,0.5110999941825867,22783,0 days 00:02:00
2023-09-15 09:57:00-04:00,0.5099999904632568,0.5099999904632568,0.5042999982833862,0.5042999982833862,0.5042999982833862,1237,0 days 00:01:00
2023-09-15 09:58:00-04:00,0.5052509903907776,0.5078989863395691,0.5026000142097473,0.5026000142097473,0.5026000142097473,1860,0 days 00:01:00
2023-09-15 09:59:00-04:00,0.5026000142097473,0.5026000142097473,0.5,0.5024999976158142,0.5024999976158142,14840,0 days 00:01:00
2023-09-15 10:00:00-04:00,0.5026000142097473,0.5062999725341797,0.5026000142097473,0.5062999725341797,0.5062999725341797,208,0 days 00:01:00
2023-09-15 10:01:00-04:00,0.5026000142097473,0.5026000142097473,0.5026000142097473,0.5026000142097473,0.5026000142097473,420,0 days 00:01:00
2023-09-15 10:02:00-04:00,0.5026000142097473,0.5026000142097473,0.5,0.5,0.5,2428,0 days 00:01:00
2023-09-15 10:03:00-04:00,0.5001000165939331,0.5001000165939331,0.5001000165939331,0.5001000165939331,0.5001000165939331,1150,0 days 00:01:00
2023-09-15 10:04:00-04:00,0.5099999904632568,0.5099999904632568,0.5004000067710876,0.5004000067710876,0.5004000067710876,265,0 days 00:01:00
2023-09-15 10:06:00-04:00,0.5005999803543091,0.5005999803543091,0.5005999803543091,0.5005999803543091,0.5005999803543091,200,0 days 00:02:00
2023-09-15 10:10:00-04:00,0.5022000074386597,0.5099999904632568,0.5022000074386597,0.5022000074386597,0.5022000074386597,4105,0 days 00:04:00
2023-09-15 10:14:00-04:00,0.5090000033378601,0.5090000033378601,0.5090000033378601,0.5090000033378601,0.5090000033378601,400,0 days 00:04:00
2023-09-15 10:15:00-04:00,0.5023009777069092,0.5052000284194946,0.5023009777069092,0.5052000284194946,0.5052000284194946,1258,0 days 00:01:00
2023-09-15 10:16:00-04:00,0.5026010274887085,0.5026010274887085,0.5026010274887085,0.5026010274887085,0.5026010274887085,657,0 days 00:01:00
2023-09-15 10:18:00-04:00,0.5054000020027161,0.5054000020027161,0.5054000020027161,0.5054000020027161,0.5054000020027161,135,0 days 00:02:00
2023-09-15 10:19:00-04:00,0.505299985408783,0.5099999904632568,0.505299985408783,0.5099999904632568,0.5099999904632568,5800,0 days 00:01:00
2023-09-15 10:21:00-04:00,0.510001003742218,0.510001003742218,0.5099999904632568,0.5099999904632568,0.5099999904632568,2505,0 days 00:02:00
2023-09-15 10:23:00-04:00,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,270,0 days 00:02:00
2023-09-15 10:27:00-04:00,0.5109999775886536,0.5110999941825867,0.5109999775886536,0.5110999941825867,0.5110999941825867,550,0 days 00:04:00
2023-09-15 10:28:00-04:00,0.512499988079071,0.512499988079071,0.5109999775886536,0.5109999775886536,0.5109999775886536,1153,0 days 00:01:00
2023-09-15 10:29:00-04:00,0.5142499804496765,0.5142499804496765,0.5142499804496765,0.5142499804496765,0.5142499804496765,1803,0 days 00:01:00
2023-09-15 10:30:00-04:00,0.5109999775886536,0.5110999941825867,0.5109999775886536,0.5109999775886536,0.5109999775886536,4415,0 days 00:01:00
2023-09-15 10:32:00-04:00,0.5109999775886536,0.5109999775886536,0.5099999904632568,0.5099999904632568,0.5099999904632568,13270,0 days 00:02:00
2023-09-15 10:33:00-04:00,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,12764,0 days 00:01:00
2023-09-15 10:34:00-04:00,0.5024999976158142,0.503000020980835,0.5022000074386597,0.5022000074386597,0.5022000074386597,2378,0 days 00:01:00
2023-09-15 10:35:00-04:00,0.5022000074386597,0.5022000074386597,0.5022000074386597,0.5022000074386597,0.5022000074386597,100,0 days 00:01:00
2023-09-15 10:36:00-04:00,0.5022000074386597,0.5022000074386597,0.5022000074386597,0.5022000074386597,0.5022000074386597,25100,0 days 00:01:00
2023-09-15 10:37:00-04:00,0.5024999976158142,0.5174999833106995,0.5022000074386597,0.5023000240325928,0.5023000240325928,5421,0 days 00:01:00
2023-09-15 10:41:00-04:00,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,408,0 days 00:04:00
2023-09-15 10:43:00-04:00,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,131,0 days 00:02:00
2023-09-15 10:45:00-04:00,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,400,0 days 00:02:00
2023-09-15 10:46:00-04:00,0.5170000195503235,0.5170000195503235,0.5170000195503235,0.5170000195503235,0.5170000195503235,200,0 days 00:01:00
2023-09-15 10:49:00-04:00,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,741,0 days 00:03:00
2023-09-15 10:50:00-04:00,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,400,0 days 00:01:00
2023-09-15 10:51:00-04:00,0.5088000297546387,0.5097000002861023,0.5088000297546387,0.5097000002861023,0.5097000002861023,880,0 days 00:01:00
2023-09-15 10:52:00-04:00,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,0.5099999904632568,100,0 days 00:01:00
2023-09-15 10:53:00-04:00,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,402,0 days 00:01:00
2023-09-15 10:55:00-04:00,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,400,0 days 00:02:00
2023-09-15 10:59:00-04:00,0.503000020980835,0.5040000081062317,0.503000020980835,0.503000020980835,0.503000020980835,1650,0 days 00:04:00
2023-09-15 11:00:00-04:00,0.5163990259170532,0.5163990259170532,0.5022000074386597,0.5099999904632568,0.5099999904632568,11595,0 days 00:01:00
2023-09-15 11:01:00-04:00,0.5092509984970093,0.5092509984970093,0.5092509984970093,0.5092509984970093,0.5092509984970093,217,0 days 00:01:00
2023-09-15 11:09:00-04:00,0.5024999976158142,0.5024999976158142,0.5024999976158142,0.5024999976158142,0.5024999976158142,350,0 days 00:08:00
2023-09-15 11:14:00-04:00,0.5098000168800354,0.5098000168800354,0.5098000168800354,0.5098000168800354,0.5098000168800354,219,0 days 00:05:00
2023-09-15 11:16:00-04:00,0.5098000168800354,0.5098000168800354,0.5097240209579468,0.5097240209579468,0.5097240209579468,280,0 days 00:02:00
2023-09-15 11:17:00-04:00,0.5022000074386597,0.5022000074386597,0.5022000074386597,0.5022000074386597,0.5022000074386597,117,0 days 00:01:00
2023-09-15 11:20:00-04:00,0.5022000074386597,0.5022000074386597,0.5019999742507935,0.5019999742507935,0.5019999742507935,4533,0 days 00:03:00
2023-09-15 11:23:00-04:00,0.5019999742507935,0.5019999742507935,0.5019999742507935,0.5019999742507935,0.5019999742507935,202,0 days 00:03:00
2023-09-15 11:24:00-04:00,0.5020999908447266,0.5020999908447266,0.5019999742507935,0.5019999742507935,0.5019999742507935,1204,0 days 00:01:00
2023-09-15 11:25:00-04:00,0.5020999908447266,0.5020999908447266,0.5,0.5020999908447266,0.5020999908447266,8653,0 days 00:01:00
2023-09-15 11:28:00-04:00,0.5048509836196899,0.5048509836196899,0.5,0.5,0.5,1400,0 days 00:03:00
2023-09-15 11:31:00-04:00,0.5,0.5009999871253967,0.5,0.5009999871253967,0.5009999871253967,11972,0 days 00:03:00
2023-09-15 11:32:00-04:00,0.5,0.5,0.5,0.5,0.5,400,0 days 00:01:00
2023-09-15 11:35:00-04:00,0.5,0.5,0.5,0.5,0.5,536,0 days 00:03:00
2023-09-15 11:36:00-04:00,0.5001009702682495,0.5001009702682495,0.5,0.5,0.5,2122,0 days 00:01:00
2023-09-15 11:44:00-04:00,0.5001000165939331,0.5001000165939331,0.5001000165939331,0.5001000165939331,0.5001000165939331,1000,0 days 00:08:00
2023-09-15 11:45:00-04:00,0.5,0.5,0.5,0.5,0.5,1136,0 days 00:01:00
2023-09-15 11:47:00-04:00,0.5004000067710876,0.5004000067710876,0.5,0.5,0.5,900,0 days 00:02:00
2023-09-15 11:48:00-04:00,0.5,0.5012000203132629,0.5,0.5012000203132629,0.5012000203132629,3585,0 days 00:01:00
2023-09-15 11:49:00-04:00,0.5,0.5,0.5,0.5,0.5,200,0 days 00:01:00
2023-09-15 11:55:00-04:00,0.5011000037193298,0.5011000037193298,0.5011000037193298,0.5011000037193298,0.5011000037193298,220,0 days 00:06:00
2023-09-15 12:00:00-04:00,0.5097000002861023,0.5097000002861023,0.5097000002861023,0.5097000002861023,0.5097000002861023,251,0 days 00:05:00
2023-09-15 12:01:00-04:00,0.5011000037193298,0.5011000037193298,0.5001999735832214,0.5001999735832214,0.5001999735832214,416,0 days 00:01:00
2023-09-15 12:03:00-04:00,0.5048509836196899,0.5048509836196899,0.5048509836196899,0.5048509836196899,0.5048509836196899,2000,0 days 00:02:00
2023-09-15 12:04:00-04:00,0.5,0.5,0.5,0.5,0.5,111,0 days 00:01:00
2023-09-15 12:06:00-04:00,0.5,0.5,0.5,0.5,0.5,3090,0 days 00:02:00
2023-09-15 12:09:00-04:00,0.5069000124931335,0.5069000124931335,0.5,0.5,0.5,800,0 days 00:03:00
2023-09-15 12:12:00-04:00,0.5,0.5048509836196899,0.5,0.5048509836196899,0.5048509836196899,1780,0 days 00:03:00
2023-09-15 12:13:00-04:00,0.5,0.5,0.5,0.5,0.5,100,0 days 00:01:00
2023-09-15 12:15:00-04:00,0.5,0.5,0.5,0.5,0.5,3700,0 days 00:02:00
